article_id;title;doi;year;authors;journal;keywords;study_country;latitude;longitude;study_continent;study_subregion;country_list;is_multi_country;continent_list;is_multi_continent;researcher_country;researcher_continent;researcher_subregion;topic_id;megatopic_id;research_flow;income_group;hdi;gender_inequality_index
522;Examining Changes in Fatal Violence Against Women After Bail Reform in New Jersey;10.1016/j.amepre.2025.01.007;2025;Taylor Riley PhD, MPH;American Journal of Preventive Medicine, 68 (2025) 784-793. doi:10.1016/j.amepre.2025.01.007;"Humans;Female;New Jersey/epidemiology;*Homicide/statistics & numerical data/trends;Adult;*Intimate Partner Violence/statistics & numerical data;Middle Aged;Pregnancy;Young Adult;Adolescent";USA;40.0757384;-74.4041622;América;América do Norte;['USA'];0;['América'];0;USA;América;América do Norte;20;7;Domestic;High income;0.921;0.179
523;Does women empowerment associate with reduced risks of intimate partner violence in India? evidence from National Family Health Survey-5;10.1371/journal.pone.0293448;2023;Rakhi Ghoshal, Priti Patil, Anita Gadgil, Priyansh Nathani, Prashant Bhandarkar, Dnyaneshwar B. Kale, Nobhojit Roy;PLOS ONE;;IND;12.9736184;77.6123521;Ásia;Ásia Meridional;['IND'];0;['Ásia'];0;IND;Ásia;Ásia Meridional;1;1;Domestic;Lower middle income;0.633;0.49
524;Effects of social confinement during the first wave of COVID-19 in Mexico City;10.3389/fpubh.2023.1202202;2023;Stephany Segura-García;Segura-García S, Barrera-Ramírez A, Gutiérrez-Esparza GO, Groves-Miralrio E, Martínez-García M and Hernández-Lemus E (2023) Effects of social confinement during the first wave of COVID-19 in Mexico City. Front. Public Health 11:1202202. doi: 10.3389/fpubh.2023.1202202;"social confinement; COVID pandemic; mental health; domestic violence; sleep disturbances; feeding habits; social support; anxiety";MEX;19.321597;-99.1849259;América;América Central;['MEX'];0;['América'];0;MEX;América;América Central;5;5;Domestic;Upper middle income;0.758;0.309
525;Emotional violence within intimate partner violence against Turkish women in rural and urban areas;10.1186/s12889-025-22009-7;2025;Ömer Alkan1,2* and Ayşenur Demïr1;;;TUR;41.0505099;29.0096766;Ásia;Ásia Ocidental;['TUR'];0;['Ásia'];0;TUR;Ásia;Ásia Ocidental;31;5;Domestic;Upper middle income;0.838;0.272
526;Evolution of intimate partner violence impacts from cash transfers, food transfers, and behaviour change communication: Mixed-method experimental evidence from a nine-year post-programme follow-up in Bangladesh;10.1016/j.socscimed.2025.117901;2025;Michelle Lokot;Social Science & Medicine, 371 (2025) 117901. doi:10.1016/j.socscimed.2025.117901;Intimate partner violence,Gender-based violence,Cash transfers,Social protection,Bangladesh,Mixed methods,Randomised control trial;BGD;51.4893335;-0.1440551;Ásia;Ásia Meridional;['BGD'];0;['Ásia'];0;GBR;Europa;Europa Ocidental;18;3;Cross-continental;Lower middle income;0.661;0.53
527;Exploring perceptions and experiences of gender-based violence among women in a refugee camp setting in Uganda—A qualitative study;10.1371/journal.pone.0314972;2024;Miriam Lukasiak, Jack Palmieri, Pia Svensson, Gilbert Tumwine, Anette Agardh;PLOS ONE;;UGA;45.5759665;-122.7293768;África;África Oriental;['UGA'];0;['África'];0;USA;América;América do Norte;26;1;Cross-continental;Low income;0.525;0.523
528;Emergency departments as under-utilized venues to provide HIV prevention services to female sex workers in Nairobi, Kenya;10.1186/s12245-023-00516-x;2023; Amanda Poxon;International Journal of Emergency Medicine, https://doi.org/10.1186/s12245-023-00516-x;"Female sex workers;Emergency medicine;Acute care;HIV";KEN;52.1748791;0.1407083;África;África Oriental;['KEN'];0;['África'];0;GBR;Europa;Europa Ocidental;3;3;Cross-continental;Lower middle income;0.575;0.506
529;Effects of domestic violence on menopausal symptoms, sexual function, and quality of life: a cross-sectional study;10.61622/rbgo/2025rbgo16;2025;Ferreira, Lais Lima and Ferreira, Charles Francisco and Wender, Maria Celeste Osorio;REVISTA BRASILEIRA DE GINECOLOGIA E OBSTETRICIA;;BRA;-30.0324999;-51.2303767;América;América do Sul;['BRA'];0;['América'];0;BRA;América;América do Sul;32;5;Domestic;Upper middle income;0.754;0.39
530;Current status and factors associated with sexual harassment among operating room nurses: a multi-center cross-sectional study;10.1186/s12912-024-02606-4;2024;Tang, Lingyu and Yu, Xingli and Liu, Yanshu and Zhou, Jie and Zhang, Daiying and Wang, Juan and Liu, Qingyan;BMC NURSING;;CHN;32.812043;-96.8417201;Ásia;Ásia Oriental;['CHN'];0;['Ásia'];0;USA;América;América do Norte;19;6;Cross-continental;Upper middle income;0.768;0.192
531;Co-occurring psychosocial conditions are associated with increased HIV acquisition and transmission risk among young transgender women in Lima, Peru.;10.1038/s41598-025-99933-6;2025;Reisner SL and Silva-Santisteban A and Apedaile D and Huerta L and Rios I and Aguayo-Romero R and Perez-Brumer A;Scientific reports;"Humans;*Transgender Persons/psychology;Peru/epidemiology;Female;Adolescent;*HIV Infections/transmission/epidemiology/psychology;Young Adult;Cross-Sectional Studies;Male;Sexual Behavior/psychology;Risk Factors;Adult";PER;42.2808919;-83.7306737;América;América do Sul;['PER'];0;['América'];0;USA;América;América do Norte;8;5;Intra-continental;Upper middle income;0.762;0.36
532;Determinants of domestic physical violence: an empirical analysis on Bangladesh MICS 2019 dataset;10.1007/s44155-025-00189-2;2025;Sayed Jubair Bin Hossain ;Discover Social Science and Health, https://doi.org/10.1007/s44155-025-00189-2;"Domestic violence; Physical violence; Access to internet; Regional variation; Wealth quintile; Women’s education";BGD;23.7312443;90.3915283;Ásia;Ásia Meridional;['BGD'];0;['Ásia'];0;BGD;Ásia;Ásia Meridional;4;1;Domestic;Lower middle income;0.661;0.53
533;Cultural and Practical Barriers to Seeking Help for Intimate Partner Violence Among Korean Immigrants: Exploring Gender and Age Differences;10.3390/ijerph21111508;2024;Soon Cho, Y. Joon Choi, Jeong-Yeob Han, Hanyoung Kim and Stephen T. Fife;Immigrants in the United States, including Korean immigrants, are more vulnerable to intimate partner violence (IPV), yet they are less likely to seek help than non-immigrants. This qualitative study sought to understand barriers to seeking help for IPV among Korean immigrants and to explore age and gender differences in Korean immigrants’ understanding of these barriers. We conducted four focus groups with 38 adults grouped by age and gender. Thematic analysis was employed to understand Korean immigrants’ perceptions of IPV and barriers to help-seeking. As a result, four prominent themes emerged: (1) differential understanding of IPV, (2) Confucian cultural influences on IPV, (3) cultural barriers to help-seeking, and (4) practical barriers to help-seeking. Women participants showed an in-depth understanding of IPV, recognizing various forms beyond physical violence within the immigrant social context. Younger participants highlighted the intergenerational transmission of IPV. Cultural factors, rooted in Confucianism such as strict gender roles and women’s self-sacrifice, exacerbate IPV. Cultural barriers include shame culture, treating IPV as a private matter, and the emphasis on family unity. Practical barriers are linked to the challenges immigrants face. These insights illustrate the need for targeted IPV interventions tailored to distinct gender and age demographics within the community.;"Confucian culture; domestic violence; family violence; focus group; immigrant women; intimate partner violence; Korean American; Korean culture; Korean immigrant";KOR;46.7985624;8.2319736;Ásia;Ásia Oriental;['KOR'];0;['Ásia'];0;CHE;Europa;Europa Ocidental;7;5;Cross-continental;High income;0.925;0.067
534;Comparative situational analysis of comprehensive abortion care in four Southern African countries;10.1596/42641;2023;Macleod, Catriona Ida and Reuvers, Megan and Reynolds, John Hunter and Lavelanet, Antonella and Delate, Richard;GLOBAL PUBLIC HEALTH;;"BWA; LSO; NAM";-33.314015;26.5160334;África;África Meridional;['BWA', 'LSO', 'NAM'];1;['África'];0;ZAF;África;África Meridional;32;5;Multi-national;;;
535;COVID-19 and Gender-Based Violence: Investigating the “Shadow Pandemic” of Sexual Violence During Crisis Lockdown in Nigeria;10.1177/0306624x221102781;2025;Richard A. Aborisade1;Int J Offender Ther Comp Criminol 2025.69:659-681;;NGA;6.9225922;3.871801;África;África Ocidental;['NGA'];0;['África'];0;NGA;África;África Ocidental;5;5;Domestic;Lower middle income;0.535;0.68
536;Co-occurrence of maternal intimate partner violence and violent discipline and its associations with child morbidity in the Philippines;10.1016/j.chiabu.2025.107363;2025;Abigail Puno-Balagosa;Child Abuse & Neglect, 163 (2025) 107363. doi:10.1016/j.chiabu.2025.107363;Intimate partner violence,Violent discipline,Family violence,Child morbidity,Acute respiratory infection,Fever,Diarrhea,Philippines;PHL;52.5310214;-1.2649062;Ásia;Sudeste Asiático;['PHL'];0;['Ásia'];0;GBR;Europa;Europa Ocidental;29;2;Cross-continental;Lower middle income;0.699;0.419
537;Correlates of verbal and physical violence experienced and perpetrated among cisgender college women: serial cross-sections during one year ofthe COVID-19 pandemic;10.3389/frph.2024.1366262;2024;Deborah A. Theodore;Theodore DA, Heck CJ, Huang S, Huang Y, Autry A, Sovic B, Yang C, Anderson-Burnett SA, Ray C, Austin E, Rotbert J, Zucker J, Catallozzi M, Castor D and Sobieszczyk ME (2024) Correlates of verbal and physical violence experienced and perpetrated among cisgender college women: serial cross-sections during one year ofthe COVID-19 pandemic. Front. Reprod. Health. 6:1366262. doi: 10.3389/frph.2024.1366262;"adolescent girls and young women; longitudinal analysis; college health; emotional violence; racial disparity";LBN;40.8077559;-73.9616141;Ásia;Ásia Ocidental;['LBN'];0;['Ásia'];0;USA;América;América do Norte;5;5;Cross-continental;Lower middle income;0.706;0.432
538;Firearms, policy, and intimate partner homicide: A structural and disaggregated examination of Black, Latina, and White female victimization;10.1111/1745-9125.12372;2024;Gray, Andrew C. and Kafonek, Katherine and Parker, Karen F.;Criminology 2024.62:276-299;;USA;40.2097296;-85.4112151;América;América do Norte;['USA'];0;['América'];0;USA;América;América do Norte;20;7;Domestic;High income;0.921;0.179
539;Disclosure and non-disclosure of childhood sexual abuse in Australia: Results from a national survey;10.1016/j.chiabu.2024.107183;2025;Ben Mathews;Child Abuse & Neglect, 160 (2025) 107183. doi:10.1016/j.chiabu.2024.107183;Child sexual abuse,Disclosure and non-disclosure,Trends by gender,Trends by age group,National survey,Social change;AUS;52.5310214;-1.2649062;Oceania;Austrália e Nova Zelândia;['AUS'];0;['Oceania'];0;GBR;Europa;Europa Ocidental;29;2;Cross-continental;High income;0.951;0.073
540;Climate change and mental health of women in developing countries;10.1007/s10584-025-03960-1;2025;Vig, Shinu;CLIMATIC CHANGE;;;18.5213738;73.8545071;;;['-'];0;[];0;IND;Ásia;Ásia Meridional;31;5;Cross-continental;;;
541;College Student Alcohol Use and Confidence to Intervene in Interpersonal Violence: Differences by Gender and Sexual Orientation;10.1080/07448481.2022.2076099;2024;Ruschelle M. Leone, Daniel Oesterle, Harshita Yepuri, Debra L. Kaysen, Lindsay Orchowski, Kelly Cue Davis, Amanda K. Gilmore;Journal of American college health : J of ACH;Alcohol use, bystander effect, gender identity, sexual orientation, college students;USA;39.7837304;-100.445882;América;América do Norte;['USA'];0;['América'];0;USA;América;América do Norte;16;3;Domestic;High income;0.921;0.179
542;Cocaine/crack and cannabis use among transgender women in Goiás, Central Brazil;10.1371/journal.pone.0304219;2024;Larissa Silva Magalhães, Kamila Cardoso dos Santos, Bruno Vinícius Diniz e Silva, Gabriel Francisco da Silva Filho, Grazielle Rosa da Costa e Silva, Rafael Alves Guimarães, Sandra Cristina Pillon, Karlla Antonieta Amorim Caetano, Regina Maria Bringel Martins, Megmar Aparecida dos Santos Carneiro, Robert L. Cook, Sheila Araujo Teles;;;BRA;;;América;América do Sul;['BRA'];0;['América'];0;BRA;América;América do Sul;13;3;Domestic;Upper middle income;0.754;0.39
543;Childhood intra- and extra-familial maltreatment and later-life trajectories of depressive symptoms: evidence from China.;10.1186/s12877-024-05169-w;2024;Ge T and Liu Y and Han Q and Cheng X and Jiang Q;BMC geriatrics;"Humans;Male;Female;China/epidemiology;Aged;Longitudinal Studies;*Depression/epidemiology/psychology/diagnosis;Middle Aged;Aged, 80 and over;Child Abuse/psychology;Bullying/psychology";CHN;34.2172159;108.937846;Ásia;Ásia Oriental;['CHN'];0;['Ásia'];0;CHN;Ásia;Ásia Oriental;29;2;Domestic;Upper middle income;0.768;0.192
544;Changes in context, typology and programme outcomes between early and recent periods of sex work among young female sex workers in Mombasa, Kenya: A cross-sectional study;10.1371/journal.pone.0288717;2023;Parinita Bhattacharjee, Shajy Isac, Helgar Musyoki, Peter Gichangi, Huiting Ma, Marissa Becker, Jan Hontelez, Sharmistha Mishra, on behalf of the Transitions team;PloS one;"Female;Humans;Young Adult;Adult;Sex Work;*Sex Workers;Cross-Sectional Studies;*HIV Infections/epidemiology/prevention & control;Kenya";KEN;39.7837304;-100.445882;África;África Oriental;['KEN'];0;['África'];0;USA;América;América do Norte;3;3;Cross-continental;Lower middle income;0.575;0.506
545;“Because I Am a Female”: Stigma and Safety Perspectives from Racially/Ethnically Diverse Women with Serious Mental Illnesses;10.1007/s10597-024-01346-8;2024;Aanchal Modani ;Community Mental Health Journal, https://doi.org/10.1007/s10597-024-01346-8;"Community integration; Gender; Interpretive phenomenological analysis; Stigma; Interpersonal violence";USA;40.7292053;-73.9950148;América;América do Norte;['USA'];0;['América'];0;USA;América;América do Norte;31;5;Domestic;High income;0.921;0.179
546;Association of intimate partner violence with offspring growth in 32 low- and middle-income countries: a population-based cross-sectional study;10.1007/s00737-023-01387-0;2024;Liuliu Wu;Archives of Women's Mental Health, https://doi.org/10.1007/s00737-023-01387-0;"Maternal;Intimate partner violence;Stunting;Wasting;Under-five children;Low- and middle-income countries";;36.3655393;120.6845859;;;['-'];0;[];0;CHN;Ásia;Ásia Oriental;29;2;Cross-continental;;;
547;Association of intimate partner violence with probable depression and symptoms of anxiety among women in Mozambique;10.1007/s00737-025-01578-x;2025;Antabe, Roger and Sano, Yujiro and Antabe, Gregory and Saaka, Sulemana Ansumah;ARCHIVES OF WOMENS MENTAL HEALTH;;MOZ;43.7838442;-79.1863453;África;África Meridional;['MOZ'];0;['África'];0;CAN;América;América do Norte;31;5;Cross-continental;Low income;0.446;0.516
548;Attitudes of women towards intimate partner violence in Guyana: A cross-sectional analytical study;10.1371/journal.pone.0303902;2024;Gary Joseph, Luis Paulo Vidaletti, Cona Husbands, Lisa Edwards, Michelle K. James, Charles C. Branas, Christopher N. Morrison;PloS one;"Humans;Female;Adult;Cross-Sectional Studies;*Intimate Partner Violence/psychology/statistics & numerical data;Adolescent;Middle Aged;Young Adult;Guyana/epidemiology;Male;Prevalence;Attitude;Surveys and Questionnaires;Rural Population";GUY;39.7837304;-100.445882;América;América do Sul;['GUY'];0;['América'];0;USA;América;América do Norte;1;1;Intra-continental;Upper middle income;0.714;0.462
549;Associations Between Latent Classes of Trauma Exposure and Minority Stressors and Substance Use Among Cisgender Sexual Minority Women;10.1177/08862605231153886;2023;Jillian R. Scheer, Melanie M. Wall, Cindy B. Veldhuis, Jessie V. Ford, Cory J. Cascalheira, Emily C. Helminen, Thomas J Shaw, Virinca Jaipuriyar, Michelle J. Zaso, Tonda L. Hughes;Journal of interpersonal violence;sexual minority women, alcohol and other drug use, latent class analysis, minority stressors, trauma exposure;USA;39.7837304;-100.445882;América;América do Norte;['USA'];0;['América'];0;USA;América;América do Norte;16;3;Domestic;High income;0.921;0.179
550;Associations between sexual violence and women's sexual self-consciousness.;10.4314/ahs.v23i4.42;2023;Sara GJ and Zahra BK and Maryam N and Saman M;African health sciences;"Humans;Female;Cross-Sectional Studies;Adult;*Sex Offenses/psychology/statistics & numerical data;Surveys and Questionnaires;Sexual Behavior/psychology;Self Concept;Prevalence;Young Adult;Middle Aged;Adolescent;Sexual Partners/psychology";IRN;1.5333554;32.2166578;Ásia;Ásia Ocidental;['IRN'];0;['Ásia'];0;UGA;África;África Oriental;14;7;Cross-continental;Lower middle income;0.774;0.457
